VEHICLE_POWER,CARRY_CAPACITY,CUBIC_CAPACITY,VEHICLE_COLOUR_2
,,1000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,286.0,ZZ
,,,ZZ
,,,ZZ
,,1800.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,9840.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1800.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,400.0,BLK
,,,ZZ
,,,ZZ
,,,ZZ
,4960.0,,ZZ
,,,ZZ
,,,ZZ
,1145.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,300.0,,ZZ
,,,ZZ
,7460.0,,ZZ
,435.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,250.0,SIL
,,,ZZ
,,2200.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,8100.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,4000.0,ZZ
,,,ZZ
,,250.0,ZZ
,,,ZZ
,,2000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,970.0,,ZZ
,,,ZZ
,525.0,,ZZ
,,,ZZ
,,,ZZ
,,1600.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1800.0,ZZ
,,,ZZ
,,,ZZ
,,,RED
,800.0,,ZZ
,14120.0,,ZZ
,,,ZZ
,,3600.0,ZZ
,,,ZZ
,,3600.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,960.0,,ZZ
,,,ZZ
,1080.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1000.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,300.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,289.0,,ZZ
,,,ZZ
,,3800.0,ZZ
,,,ZZ
,680.0,,ZZ
,610.0,,ZZ
,901.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,250.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,650.0,ZZ
,1350.0,,ZZ
,400.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1060.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1023.0,,ZZ
,,3800.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,125.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1014.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,350.0,ZZ
,1220.0,,ZZ
,,,ZZ
,,,ZZ
,,1600.0,ZZ
,,,ZZ
,,,ZZ
,8020.0,,ZZ
,,,ZZ
,,2000.0,ZZ
,,,ZZ
,3600.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,920.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,250.0,ZZ
,,,ZZ
,,,ZZ
,1230.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1107.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,4000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1400.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3000.0,ZZ
,,2700.0,ZZ
,,,ZZ
,,,ZZ
,965.0,,ZZ
,835.0,,ZZ
,,,ZZ
,935.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,5540.0,,ZZ
,585.0,2500.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1050.0,3000.0,ZZ
,,,ZZ
,,,ZZ
,5660.0,,ZZ
,,1340.0,ZZ
,,,ZZ
,10160.0,9800.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,7620.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,600.0,ZZ
,1050.0,,ZZ
,,,ZZ
,,,ZZ
,,3500.0,ZZ
,,,ZZ
,980.0,,ZZ
,,,ZZ
,,,ZZ
,7680.0,7000.0,ZZ
,,,ZZ
,1050.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,10900.0,,ZZ
,605.0,,ZZ
,,,ZZ
,,1400.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,965.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,960.0,,ZZ
,,,ZZ
,,2000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,2880.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1131.0,ZZ
,,3200.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,941.0,,ZZ
,1120.0,,ZZ
,,,ZZ
,,2000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1022.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1048.0,,ZZ
,,249.0,ZZ
,1725.0,,ZZ
,,,ZZ
,,,ZZ
,585.0,,ZZ
,,,ZZ
,670.0,,ZZ
,,,ZZ
,900.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,250.0,ZZ
,953.0,,ZZ
,,,ZZ
,,,ZZ
,515.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,350.0,ZZ
,,125.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1580.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,6910.0,,ZZ
,,,ZZ
,,,ZZ
,,5700.0,ZZ
,,,ZZ
,,,ZZ
,,4000.0,ZZ
,,155.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,596.0,,ZZ
,,500.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,350.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2000.0,ZZ
,,,ZZ
,1095.0,,ZZ
,,2500.0,ZZ
,,,ZZ
,,400.0,ZZ
,570.0,,ZZ
,,,ZZ
,,,ZZ
,,680.0,ZZ
,,,ZZ
,17040.0,,SIL
,,,ZZ
,468.0,,ZZ
,,,ZZ
,,,ZZ
,1070.0,,ZZ
,,,ZZ
,,,ZZ
,,300.0,ZZ
,,,BLK
,425.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,13220.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,730.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,4000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,969.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,150.0,ZZ
,,,ZZ
,1029.0,,ZZ
,400.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,9480.0,,ZZ
,,5000.0,ZZ
,,3800.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2000.0,ZZ
,,,ZZ
,730.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,250.0,WHI
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1100.0,GRY
,,,ZZ
,1170.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,600.0,WHI
,,1584.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2200.0,ZZ
,,,ZZ
,,,ZZ
,1090.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,510.0,,ZZ
,,1600.0,ZZ
,,4000.0,ZZ
,,,ZZ
,,,ZZ
,5620.0,,ZZ
,,,ZZ
,,4000.0,ZZ
,,300.0,WHI
,,,ZZ
,17520.0,,ZZ
,202.0,,ZZ
,,,ZZ
,,,ZZ
,,1200.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1013.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3600.0,ZZ
,,,ZZ
,,,ZZ
,1306.0,,ZZ
,1215.0,,ZZ
,,650.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,600.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,392.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2500.0,ZZ
,,,ZZ
,665.0,,ZZ
,,1500.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,WHI
,,,ZZ
,547.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2000.0,ZZ
,,2000.0,ZZ
,,,ZZ
,,,ZZ
,,4000.0,ZZ
,,,ZZ
,,650.0,ZZ
,1293.0,,ZZ
,,,ZZ
,,3800.0,ZZ
,1250.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,250.0,SIL
,,,ZZ
,,,ZZ
,,,ZZ
,,750.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,865.0,ZZ
,,500.0,ZZ
,,1600.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,485.0,,ZZ
,1230.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1045.0,,ZZ
,,,ZZ
,,,ZZ
,470.0,,ZZ
,,,ZZ
,,,ZZ
,1525.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,14580.0,2700.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1005.0,,ZZ
,,,ZZ
,,,ZZ
,,2700.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3300.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1052.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1400.0,ZZ
,,,ZZ
,,,ZZ
,680.0,,ZZ
,1500.0,,ZZ
,,,ZZ
,,,ZZ
,450.0,,ZZ
,,,ZZ
,840.0,,ZZ
,,,ZZ
,1660.0,,ZZ
,,,ZZ
,,,ZZ
,,4200.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,555.0,,ZZ
,984.0,3000.0,ZZ
,,,ZZ
,,,ZZ
,,1500.0,ZZ
,,,ZZ
,470.0,,ZZ
,,,ZZ
,7280.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,3940.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1150.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,3960.0,,ZZ
,,,ZZ
,,,ZZ
,2870.0,,ZZ
,,,ZZ
,,3500.0,ZZ
,,,ZZ
,,2500.0,ZZ
,,,ZZ
,,500.0,ZZ
,1508.0,,ZZ
,,,ZZ
,,,ZZ
,,2500.0,ZZ
,,,ZZ
,12840.0,9800.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2000.0,ZZ
,,,ZZ
,1500.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3500.0,ZZ
,1455.0,,ZZ
,,,ZZ
,1380.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,399.0,ZZ
,,1500.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,29.0,ZZ
,,,ZZ
,,2000.0,ZZ
,,,ZZ
,,449.0,ZZ
,,500.0,ZZ
,1027.0,,ZZ
,,,ZZ
,553.0,,ZZ
,,650.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,3900.0,,ZZ
,,1720.0,ZZ
,,1300.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,798.0,ZZ
,,,ZZ
,,,ZZ
,,449.0,ZZ
,1130.0,,ZZ
,,,ZZ
,,,ZZ
,3080.0,,ZZ
,,,ZZ
,,471.0,ZZ
,,,ZZ
,,,ZZ
,1080.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1070.0,,ZZ
,,,ZZ
,,,ZZ
,,1600.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,715.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,300.0,,ZZ
,,,ZZ
,,,ZZ
,,4000.0,ZZ
,400.0,,ZZ
,,4000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,580.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,650.0,ZZ
,1020.0,,ZZ
,,,ZZ
,1320.0,,SIL
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,400.0,ZZ
,,,ZZ
,575.0,,ZZ
,,250.0,ZZ
,300.0,,ZZ
,,,ZZ
,,1800.0,ZZ
,,,ZZ
,,,ZZ
,,1800.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1235.0,,ZZ
,945.0,,ZZ
,1.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3600.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1500.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1.0,,ZZ
,482.0,,ZZ
,456.0,,ZZ
,,,ZZ
,,,ZZ
,,,WHI
,,,ZZ
,3980.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,399.0,YLW
,,,ZZ
,,1800.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,101.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,125.0,SIL
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1300.0,ZZ
,,250.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,6280.0,,ZZ
,,,ZZ
,13800.0,,BLK
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2900.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,250.0,ZZ
,,,ZZ
,,3200.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,4000.0,ZZ
,,3800.0,ZZ
,,,ZZ
,,600.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,4000.0,ZZ
,,,ZZ
,,3800.0,ZZ
,,3000.0,ZZ
,,,ZZ
,,1300.0,ZZ
,,1800.0,ZZ
,,1450.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,250.0,ZZ
,,,ZZ
,,649.0,ZZ
,,494.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,110.0,ZZ
,,,ZZ
,953.0,,ZZ
,,,ZZ
,,250.0,ZZ
,,,ZZ
,,3000.0,ZZ
,,,ZZ
,488.0,,ZZ
,,,ZZ
,890.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,4000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,4000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1700.0,ZZ
,,200.0,ZZ
,,,ZZ
,,,ZZ
,,1800.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,825.0,,ZZ
,,,ZZ
,,1600.0,ZZ
,1127.0,,ZZ
,,2400.0,ZZ
,,,ZZ
,,299.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2000.0,ZZ
,,,ZZ
,,110.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,1300.0,ZZ
,,1300.0,ZZ
,,,ZZ
,,,ZZ
,,313.0,ZZ
,,,ZZ
,13200.0,,ZZ
,,,ZZ
,,2000.0,ZZ
,,,ZZ
,1210.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,550.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1720.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,14940.0,2000.0,ZZ
,982.0,,ZZ
,,,ZZ
,,,ZZ
,560.0,,ZZ
,13370.0,,MRN
,,2300.0,ZZ
,,,ZZ
,,,ZZ
,,650.0,BLK
,,3600.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1307.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,5600.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,300.0,ZZ
,840.0,,ZZ
,,3000.0,ZZ
,,,ZZ
,,1000.0,BLK
,890.0,3000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,200.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1261.0,,ZZ
,,,ZZ
,,,ZZ
,,4200.0,ZZ
,,,ZZ
,,2400.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,750.0,ZZ
,,,ZZ
,6820.0,,ZZ
,,,ZZ
,,,ZZ
,4500.0,,ZZ
,,1000.0,ZZ
,,,ZZ
,18300.0,,ZZ
,,,ZZ
,886.0,,ZZ
,807.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1025.0,2400.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,7120.0,,ZZ
,180.0,,ZZ
,,,ZZ
,,,ZZ
,,600.0,ZZ
,1270.0,,ZZ
,,,ZZ
,,,ZZ
,,3000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,940.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2400.0,ZZ
,,,ZZ
,,2400.0,ZZ
,,,ZZ
,475.0,,ZZ
,635.0,,ZZ
,,,ZZ
,,,ZZ
,,2400.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,650.0,ZZ
,,,ZZ
,,,ZZ
,,150.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1415.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,720.0,,ZZ
,,,ZZ
,,,ZZ
,,3800.0,ZZ
,,,ZZ
,,1600.0,ZZ
,,,ZZ
,,,ZZ
,,3800.0,ZZ
,,1600.0,ZZ
,,,ZZ
,,1500.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3000.0,ZZ
,1300.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,250.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,2000.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,600.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,883.0,ZZ
,,3600.0,ZZ
,,,ZZ
,300.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,450.0,ZZ
,,250.0,ZZ
,,,ZZ
,,,ZZ
,,1000.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2800.0,ZZ
,,2000.0,ZZ
,400.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,300.0,ZZ
,,,ZZ
,496.0,,ZZ
,,,ZZ
,,4200.0,ZZ
,437.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,500.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1050.0,,ZZ
,,,ZZ
,,,ZZ
,,2700.0,ZZ
,,,ZZ
,775.0,,ZZ
,,,ZZ
,,,ZZ
,496.0,,ZZ
,,1300.0,ZZ
,,,ZZ
,,,ZZ
,1022.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,3800.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,1389.0,,ZZ
,,,ZZ
,1020.0,,ZZ
,,2400.0,ZZ
,,,ZZ
,1255.0,,ZZ
,1140.0,,ZZ
,,,ZZ
,1335.0,,ZZ
,,,ZZ
,,3500.0,ZZ
,,,ZZ
,,300.0,ZZ
,,2000.0,ZZ
,,,ZZ
,,659.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,BLK
,8660.0,,ZZ
,,400.0,WHI
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,820.0,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,2400.0,ZZ
,,,ZZ
,570.0,,ZZ
,,,ZZ
,1195.0,,ZZ
,,2000.0,ZZ
,,,ZZ
,,125.0,ZZ
,,4000.0,ZZ
,,,ZZ
,,2400.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,4000.0,ZZ
,,,ZZ
,,,ZZ
,1000.0,,ZZ
,,,ZZ
,,,ZZ
,,471.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,249.0,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,,,ZZ
,520.0,,ZZ
,,,ZZ
,958.0,,ZZ
,,,ZZ
,,300.0,BLK
